image,individual_id,species,conf
0006287ec424cb.jpg,1424c7fec826,false_killer_whale,0.7895510196685791
00098d1376dab2.jpg,c4274d90be60,humpback_whale,0.7813892960548401
000b8d89c738bd.jpg,cf500d3874bc,dusky_dolphin,0.7223961353302002
000eb6e73a31a5.jpg,77410a623426,bottlenose_dolphin,0.7062829732894897
000fe6ebfc9893.jpg,8805324885f2,spinner_dolphin,0.8599367737770081
00150406ce5395.jpg,2280b5fcc6c2,false_killer_whale,0.8753632307052612
0017f7e0de07b1.jpg,81bec36eb86e,bottlenose_dolphin,0.8318604230880737
001c4c6d532419.jpg,2efee119d786,bottlenose_dolphin,0.818193793296814
003156bafb6454.jpg,db59c6b576c9,killer_whale,0.8755168914794922
0033b2d4d58730.jpg,2deca938549e,killer_whale,0.8400735855102539
00379d20adc510.jpg,51a5929d3acb,false_killer_whale,0.8727238178253174
00396896be9cf9.jpg,0718f3601163,pygmy_killer_whale,0.8012183904647827
0039922e81961b.jpg,778419da2957,bottlenose_dolphin,0.844536304473877
003c46063bb0c4.jpg,34aa8ce246c9,beluga,0.7516259551048279
00408e82bc01f3.jpg,6642e34b23c8,fin_whale,0.8205552697181702
00433f94a60fab.jpg,9f3613b5c45b,bottlenose_dolphin,0.7287852168083191
004ab9cb92356c.jpg,79f2713e65a5,dusky_dolphin,0.7443092465400696
0050a7a912c014.jpg,4cd6e5f050ad,gray_whale,0.725220799446106
005c1cbee59057.jpg,cbf0a66149bf,sei_whale,0.768407940864563
00765173b3ebfb.jpg,1c96860433c5,bottlenose_dolphin,0.7055763006210327
0077e68171f1e7.jpg,03bb69128cd6,sei_whale,0.7177646160125732
007ab28be42600.jpg,cf0fd38d30ae,beluga,0.7347805500030518
0085f451e81193.jpg,1492507238d8,humpback_whale,0.7134530544281006
0089a2064fb6cd.jpg,0611c23e6914,bottlenose_dolphin,0.7542107105255127
0093d6163baa0c.jpg,37c7aba965a5,minke_whale,0.8571923971176147
009cc16f1e03d7.jpg,4698934c7828,beluga,0.7433260679244995
009ce55e696403.jpg,51081e431bca,beluga,0.863771915435791
00a40f23b7c596.jpg,a19e2ccc47dc,dusky_dolphin,0.7761307954788208
00a55c28e957b3.jpg,1191a41ee0f4,bottlenose_dolphin,0.858041524887085
00a57626a87d11.jpg,7053d3c812b5,bottlenose_dolphin,0.8100282549858093
00ae7c3a36d289.jpg,80d72641f44d,false_killer_whale,0.9002020359039307
00b13356985ff6.jpg,6f47542558a1,beluga,0.7637388706207275
00b1b89d1b39d0.jpg,17cd269165c9,beluga,0.7478303909301758
00b5090419211a.jpg,f36c618eda4a,humpback_whale,0.9001516103744507
00ba38fe9c26fa.jpg,ce873781a2c4,false_killer_whale,0.8619722127914429
00ca9cd8f65c08.jpg,89c6b2383a27,killer_whale,0.833786129951477
00d124585fbf3d.jpg,ee262c5b2a9e,melon_headed_whale,0.8397923707962036
00d5163e4c2175.jpg,ec89b3f08779,bottlenose_dolphin,0.7314537763595581
00deb04eb1e072.jpg,04c451d68284,bottlenose_dolphin,0.881576418876648
00e98703066286.jpg,3718050dbea2,cuviers_beaked_whale,0.7050094604492188
00f3dbdfe9cc30.jpg,53b12711804d,beluga,0.8515917062759399
00f3de28369aeb.jpg,247e4c6de07e,beluga,0.9354820847511292
010315225fdf9a.jpg,ca886e0b34a3,bottlenose_dolphin,0.838018536567688
010332e34512bf.jpg,ce6e37904aa4,minke_whale,0.8652431964874268
010f629fdcbf75.jpg,9a0c6902ebff,bottlenose_dolphin,0.8837462067604065
01110dee1b2456.jpg,8f76b84bec12,minke_whale,0.8551961183547974
01117eb813ab50.jpg,695bb814ce56,bottlenose_dolphin,0.8115540146827698
011268d5019b36.jpg,23c67bd564c1,bottlenose_dolphin,0.7523084878921509
01136f17e6d0f5.jpg,e943980b7a98,common_dolphin,0.8623339533805847
011591b0314b42.jpg,03880e5855cc,fin_whale,0.7008340358734131
01161e770025a0.jpg,2912ae988cb8,bottlenose_dolphin,0.8238748908042908
011d76de5923dc.jpg,d2ee2bf61ef1,common_dolphin,0.7491449117660522
011e9ee29b348e.jpg,36fdfe6f1d22,cuviers_beaked_whale,0.7146950960159302
012dab7b269479.jpg,99591df6b695,beluga,0.8121455907821655
0133348ab85e32.jpg,783f357cf2f9,false_killer_whale,0.7248848676681519
013c65bc3e70c9.jpg,02cf681113ce,bottlenose_dolphin,0.8952512741088867
013cebc8f071dd.jpg,5eb42bb51e7f,killer_whale,0.8160853981971741
01418c7af297f0.jpg,64993921dc64,humpback_whale,0.7364509105682373
014671a1c6e04e.jpg,aff087b40556,false_killer_whale,0.7820674180984497
01488a49a3c989.jpg,93a3cb74801f,beluga,0.7758753299713135
014ce80b0bd3d1.jpg,593a0885d201,killer_whale,0.8368521928787231
015d2147ed9490.jpg,ca69a5d7c122,humpback_whale,0.8053332567214966
015e4e11284498.jpg,f17a28521e9d,beluga,0.9607667326927185
016301b4e5c43c.jpg,ff26e042cd52,beluga,0.8915481567382812
016582aadabeba.jpg,4ddefbe17812,fin_whale,0.7104575037956238
01694b9a4b58da.jpg,424d49bef76e,bottlenose_dolphin,0.8716844320297241
016a9ae6efadd5.jpg,ec89b3f08779,bottlenose_dolphin,0.7432758808135986
016b1dd757958b.jpg,21bae971ddda,killer_whale,0.8228133320808411
01710107fbdc28.jpg,b54eefde01e3,bottlenose_dolphin,0.7382601499557495
017596537ce0f5.jpg,9a66d006b36e,false_killer_whale,0.8715187311172485
0175a866d517c3.jpg,c989336048ed,false_killer_whale,0.7244009971618652
0178203db4743f.jpg,403dfea4e4bb,beluga,0.7885857820510864
017b676e6bf4dc.jpg,0b180ad0afa2,humpback_whale,0.7042673230171204
0187686beb73a9.jpg,e72dc305d994,humpback_whale,0.8021796941757202
01926dac5a98fd.jpg,a6bfde1483be,false_killer_whale,0.8410301208496094
0194af86e28ffa.jpg,ace6505bfbb4,bottlenose_dolphin,0.7326970100402832
019e2b65f1b3d5.jpg,22df13dec9ef,common_dolphin,0.8443163633346558
019f6993afaf8c.jpg,528c6ef62a74,false_killer_whale,0.752597451210022
01a021b512b53f.jpg,444f14fc7f55,bottlenose_dolphin,0.7661817073822021
01b4acc0d7bc97.jpg,fcc7ade0c50a,false_killer_whale,0.8420259952545166
01bc7102993033.jpg,d59648466917,dusky_dolphin,0.8160263299942017
01bff0d92eb8ea.jpg,fc0f7c162cc0,gray_whale,0.7516331672668457
01c66364ac23b2.jpg,e5c22090279f,false_killer_whale,0.8171416521072388
